     #Energy         O_s         O_p        Mo_s        Mo_p        Mo_d
   -12.13917     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.11617     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.09317     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.07017     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.04717     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.02317     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.00017     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.97717     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.95417     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.93117     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.90817     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.88417     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.86117     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.83817     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.81517     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.79217     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.76817     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.74517     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.72217     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.69917     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.67617     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.65317     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.62917     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.60617     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.58317     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.56017     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.53717     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.51317     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.49017     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.46717     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.44417     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.42117     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.39817     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.37417     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.35117     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.32817     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.30517     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.28217     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.25817     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.23517     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.21217     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.18917     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.16617     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.14317     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.11917     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.09617     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.07317     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.05017     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.02717     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.00317     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.98017     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.95717     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.93417     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.91117     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.88817     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.86417     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.84117     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.81817     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.79517     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.77217     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.74817     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.72517     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.70217     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.67917     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.65617     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.63317     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.60917     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.58617     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.56317     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.54017     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.51717     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.49317     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.47017     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.44717     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.42417     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.40117     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.37817     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.35417     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.33117     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.30817     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.28517     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.26217     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.23817     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.21517     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.19217     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.16917     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.14617     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.12317     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.09917     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.07617     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.05317     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.03017     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.00717     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.98317     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.96017     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.93717     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.91417     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.89117     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.86817     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.84417     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.82117     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.79817     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.77517     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.75217     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.72817     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.70517     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.68217     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.65917     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.63617     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.61317     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.58917     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.56617     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.54317     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.52017     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.49717     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.47317     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.45017     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.42717     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.40417     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.38117     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.35817     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.33417     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.31117     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.28817     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.26517     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.24217     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.21817     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.19517     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.17217     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.14917     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.12617     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.10317     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.07917     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.05617     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.03317     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.01017     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.98717     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.96317     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.94017     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.91717     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.89417     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.87117     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.84817     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.82417     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.80117     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.77817     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.75517     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.73217     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.70817     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.68517     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.66217     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.63917     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.61617     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.59317     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.56917     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.54617     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.52317     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.50017     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.47717     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.45317     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.43017     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.40717     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.38417     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.36117     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.33817     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.31417     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.29117     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.26817     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.24517     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.22217     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.19817     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.17517     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.15217     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.12917     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.10617     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.08317     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.05917     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.03617     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.01317     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.99017     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.96717     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.94317     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.92017     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.89717     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.87417     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.85117     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.82817     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.80417     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.78117     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.75817     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.73517     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.71217     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.68817     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.66517     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.64217     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.61917     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.59617     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.57217     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.54917     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.52617     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.50317     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.48017     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.45717     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.43317     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.41017     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.38717     0.00000     0.00000     0.00001     0.00000     0.00000
    -7.36417     0.00000     0.00000     0.00001     0.00000     0.00000
    -7.34117     0.00000     0.00000     0.00002     0.00000     0.00000
    -7.31717     0.00000     0.00000     0.00005     0.00000     0.00000
    -7.29417     0.00000     0.00000     0.00009     0.00000     0.00000
    -7.27117     0.00000     0.00000     0.00017     0.00000     0.00000
    -7.24817     0.00000     0.00000     0.00031     0.00001     0.00000
    -7.22517     0.00000     0.00000     0.00056     0.00001     0.00000
    -7.20217     0.00000     0.00000     0.00098     0.00002     0.00000
    -7.17817     0.00000     0.00001     0.00168     0.00003     0.00001
    -7.15517     0.00000     0.00001     0.00280     0.00005     0.00001
    -7.13217     0.00000     0.00002     0.00456     0.00009     0.00002
    -7.10917     0.00001     0.00003     0.00725     0.00014     0.00003
    -7.08617     0.00001     0.00005     0.01127     0.00022     0.00004
    -7.06217     0.00002     0.00007     0.01712     0.00033     0.00006
    -7.03917     0.00002     0.00011     0.02545     0.00050     0.00010
    -7.01617     0.00003     0.00016     0.03702     0.00074     0.00015
    -6.99317     0.00005     0.00023     0.05273     0.00108     0.00022
    -6.97017     0.00007     0.00033     0.07356     0.00153     0.00032
    -6.94717     0.00009     0.00047     0.10060     0.00213     0.00045
    -6.92317     0.00013     0.00065     0.13494     0.00292     0.00064
    -6.90017     0.00017     0.00088     0.17758     0.00393     0.00088
    -6.87717     0.00022     0.00117     0.22944     0.00519     0.00119
    -6.85417     0.00028     0.00154     0.29112     0.00674     0.00158
    -6.83117     0.00034     0.00199     0.36290     0.00859     0.00207
    -6.80717     0.00042     0.00252     0.44463     0.01077     0.00265
    -6.78417     0.00051     0.00315     0.53553     0.01328     0.00334
    -6.76117     0.00061     0.00386     0.63408     0.01609     0.00414
    -6.73817     0.00071     0.00467     0.73833     0.01917     0.00504
    -6.71517     0.00081     0.00555     0.84547     0.02245     0.00604
    -6.69217     0.00092     0.00651     0.95235     0.02586     0.00711
    -6.66817     0.00103     0.00752     1.05521     0.02929     0.00823
    -6.64517     0.00112     0.00857     1.15030     0.03264     0.00940
    -6.62217     0.00121     0.00966     1.23407     0.03580     0.01057
    -6.59917     0.00129     0.01080     1.30318     0.03866     0.01176
    -6.57617     0.00135     0.01203     1.35530     0.04116     0.01294
    -6.55217     0.00139     0.01341     1.38912     0.04324     0.01417
    -6.52917     0.00142     0.01506     1.40477     0.04490     0.01548
    -6.50617     0.00144     0.01718     1.40375     0.04622     0.01700
    -6.48317     0.00145     0.02009     1.38914     0.04731     0.01889
    -6.46017     0.00146     0.02422     1.36533     0.04834     0.02137
    -6.43717     0.00147     0.03023     1.33776     0.04956     0.02480
    -6.41317     0.00150     0.03906     1.31261     0.05124     0.02962
    -6.39017     0.00155     0.05203     1.29609     0.05365     0.03644
    -6.36717     0.00163     0.07096     1.29387     0.05708     0.04611
    -6.34417     0.00176     0.09835     1.31031     0.06178     0.05968
    -6.32117     0.00194     0.13755     1.34852     0.06796     0.07858
    -6.29717     0.00218     0.19291     1.40913     0.07574     0.10463
    -6.27417     0.00250     0.26979     1.49086     0.08520     0.14011
    -6.25117     0.00292     0.37507     1.59038     0.09635     0.18774
    -6.22817     0.00346     0.51569     1.70292     0.10915     0.25071
    -6.20517     0.00416     0.70010     1.82200     0.12353     0.33244
    -6.18217     0.00508     0.93569     1.94149     0.13941     0.43653
    -6.15817     0.00629     1.22923     2.05502     0.15666     0.56599
    -6.13517     0.00790     1.58490     2.15742     0.17522     0.72343
    -6.11217     0.01002     2.00320     2.24480     0.19493     0.90962
    -6.08917     0.01279     2.47990     2.31526     0.21562     1.12407
    -6.06617     0.01633     3.00250     2.36787     0.23705     1.36336
    -6.04217     0.02076     3.55850     2.40380     0.25888     1.62208
    -6.01917     0.02617     4.12340     2.42506     0.28064     1.89207
    -5.99617     0.03255     4.66950     2.43486     0.30163     2.16281
    -5.97317     0.03984     5.17150     2.43603     0.32144     2.42288
    -5.95017     0.04787     5.59630     2.43136     0.33927     2.65916
    -5.92717     0.05634     5.92300     2.42470     0.35446     2.86084
    -5.90317     0.06487     6.12900     2.41838     0.36673     3.01615
    -5.88017     0.07301     6.20200     2.41548     0.37566     3.11955
    -5.85717     0.08026     6.14100     2.41960     0.38129     3.16532
    -5.83417     0.08614     5.95400     2.43265     0.38389     3.15388
    -5.81117     0.09023     5.65200     2.45809     0.38402     3.08649
    -5.78717     0.09224     5.25800     2.49888     0.38240     2.97125
    -5.76417     0.09202     4.79600     2.55594     0.37985     2.81628
    -5.74117     0.08958     4.29200     2.63126     0.37707     2.63151
    -5.71817     0.08511     3.77400     2.72376     0.37487     2.42699
    -5.69517     0.07894     3.26180     2.83138     0.37366     2.21451
    -5.67217     0.07150     2.77580     2.95023     0.37380     2.00298
    -5.64817     0.06326     2.32740     3.07503     0.37528     1.80010
    -5.62517     0.05469     1.92780     3.19932     0.37780     1.61158
    -5.60217     0.04624     1.57830     3.31607     0.38096     1.44118
    -5.57917     0.03826     1.28100     3.41856     0.38420     1.29133
    -5.55617     0.03100     1.03280     3.50100     0.38696     1.16274
    -5.53217     0.02462     0.82910     3.55956     0.38882     1.05494
    -5.50917     0.01920     0.66470     3.59262     0.38948     0.96720
    -5.48617     0.01471     0.53330     3.60122     0.38889     0.89846
    -5.46317     0.01109     0.42966     3.58910     0.38728     0.84823
    -5.44017     0.00825     0.34832     3.56195     0.38512     0.81647
    -5.41717     0.00606     0.28490     3.52671     0.38297     0.80385
    -5.39317     0.00441     0.23570     3.49087     0.38154     0.81195
    -5.37017     0.00319     0.19754     3.46132     0.38141     0.84314
    -5.34717     0.00229     0.16808     3.44305     0.38307     0.90071
    -5.32417     0.00165     0.14538     3.43904     0.38672     0.98879
    -5.30117     0.00119     0.12787     3.44988     0.39236     1.11240
    -5.27717     0.00087     0.11436     3.47407     0.39974     1.27758
    -5.25417     0.00066     0.10386     3.50889     0.40851     1.49116
    -5.23117     0.00052     0.09561     3.55158     0.41837     1.76111
    -5.20817     0.00043     0.08899     3.60028     0.42913     2.09631
    -5.18517     0.00039     0.08359     3.65551     0.44094     2.50601
    -5.16217     0.00038     0.07914     3.72063     0.45423     3.00022
    -5.13817     0.00039     0.07551     3.80167     0.46989     3.58814
    -5.11517     0.00044     0.07264     3.90675     0.48898     4.27797
    -5.09217     0.00050     0.07061     4.04496     0.51268     5.07561
    -5.06917     0.00058     0.06950     4.22420     0.54205     5.98397
    -5.04617     0.00069     0.06939     4.45052     0.57788     7.00175
    -5.02217     0.00081     0.07035     4.72568     0.62026     8.12208
    -4.99917     0.00096     0.07238     5.04480     0.66870     9.33307
    -4.97617     0.00111     0.07542     5.39983     0.72203    10.61668
    -4.95317     0.00128     0.07932     5.77719     0.77845    11.95052
    -4.93017     0.00145     0.08386     6.15846     0.83569    13.30628
    -4.90717     0.00162     0.08879     6.52639     0.89141    14.65599
    -4.88317     0.00180     0.09381     6.86375     0.94340    15.96774
    -4.86017     0.00196     0.09867     7.15528     0.99004    17.21320
    -4.83717     0.00211     0.10312     7.39238     1.03029    18.36878
    -4.81417     0.00225     0.10703     7.57183     1.06413    19.42157
    -4.79117     0.00237     0.11030     7.69671     1.09237    20.35960
    -4.76717     0.00247     0.11292     7.77445     1.11670    21.19058
    -4.74417     0.00257     0.11492     7.82160     1.13938    21.92682
    -4.72117     0.00265     0.11649     7.85408     1.16307    22.59626
    -4.69817     0.00272     0.11771     7.88960     1.19046    23.22459
    -4.67517     0.00279     0.11880     7.94434     1.22398    23.85072
    -4.65217     0.00286     0.11990     8.03057     1.26547    24.50839
    -4.62817     0.00293     0.12112     8.15812     1.31609    25.22951
    -4.60517     0.00300     0.12252     8.33036     1.37619    26.03662
    -4.58217     0.00308     0.12413     8.54582     1.44516    26.94310
    -4.55917     0.00314     0.12588     8.79571     1.52173    27.94838
    -4.53617     0.00320     0.12772     9.07159     1.60376    29.04280
    -4.51217     0.00325     0.12957     9.35769     1.68875    30.20187
    -4.48917     0.00329     0.13126     9.63763     1.77376    31.38892
    -4.46617     0.00330     0.13273     9.89460     1.85571    32.56887
    -4.44317     0.00330     0.13387    10.11397     1.93160    33.69220
    -4.42017     0.00327     0.13460    10.27940     1.99871    34.71564
    -4.39717     0.00322     0.13487    10.37914     2.05457    35.59312
    -4.37317     0.00314     0.13467    10.40254     2.09701    36.29481
    -4.35017     0.00305     0.13398    10.34651     2.12517    36.78629
    -4.32717     0.00294     0.13281    10.20868     2.13857    37.05380
    -4.30417     0.00283     0.13119     9.99352     2.13810    37.10251
    -4.28117     0.00271     0.12919     9.70910     2.12493    36.94575
    -4.25717     0.00259     0.12690     9.36862     2.10203    36.61685
    -4.23417     0.00249     0.12441     8.98770     2.07212    36.16259
    -4.21117     0.00240     0.12182     8.58550     2.03961    35.64408
    -4.18817     0.00234     0.11930     8.18089     2.00799    35.12203
    -4.16517     0.00230     0.11696     7.79228     1.98148    34.66964
    -4.14217     0.00229     0.11490     7.43733     1.96349    34.34762
    -4.11817     0.00231     0.11325     7.12921     1.95667    34.20897
    -4.09517     0.00235     0.11208     6.87751     1.96293    34.29014
    -4.07217     0.00243     0.11141     6.68944     1.98324    34.61195
    -4.04917     0.00252     0.11128     6.56350     2.01685    35.17363
    -4.02617     0.00263     0.11168     6.49710     2.06252    35.95841
    -4.00217     0.00276     0.11259     6.48423     2.11814    36.92583
    -3.97917     0.00290     0.11401     6.51588     2.18117    38.03185
    -3.95617     0.00305     0.11589     6.58014     2.24836    39.22106
    -3.93317     0.00321     0.11819     6.66883     2.31673    40.43334
    -3.91017     0.00337     0.12088     6.77123     2.38337    41.61579
    -3.88717     0.00353     0.12384     6.87801     2.44592    42.71645
    -3.86317     0.00369     0.12704     6.97871     2.50140    43.69807
    -3.84017     0.00383     0.13036     7.06712     2.54821    44.53436
    -3.81717     0.00396     0.13369     7.13833     2.58477    45.19941
    -3.79417     0.00406     0.13691     7.18762     2.60974    45.68835
    -3.77117     0.00413     0.13994     7.21254     2.62275    46.01041
    -3.74717     0.00416     0.14274     7.21209     2.62418    46.17117
    -3.72417     0.00415     0.14525     7.18773     2.61416    46.19496
    -3.70117     0.00409     0.14754     7.13982     2.59441    46.11409
    -3.67817     0.00399     0.14961     7.07311     2.56693    45.96192
    -3.65517     0.00386     0.15162     6.99205     2.53396    45.76905
    -3.63217     0.00369     0.15365     6.90142     2.49834    45.57467
    -3.60817     0.00350     0.15576     6.80565     2.46221    45.40497
    -3.58517     0.00329     0.15806     6.70661     2.42867    45.28011
    -3.56217     0.00308     0.16055     6.60758     2.39903    45.21965
    -3.53917     0.00286     0.16320     6.50970     2.37501    45.22424
    -3.51617     0.00266     0.16593     6.41071     2.35715    45.29472
    -3.49217     0.00246     0.16859     6.31094     2.34606    45.42826
    -3.46917     0.00228     0.17107     6.20726     2.34206    45.62527
    -3.44617     0.00211     0.17317     6.09845     2.34512    45.89289
    -3.42317     0.00197     0.17484     5.98351     2.35563    46.24475
    -3.40017     0.00184     0.17597     5.86228     2.37388    46.70979
    -3.37717     0.00174     0.17658     5.73459     2.40132    47.32774
    -3.35317     0.00165     0.17675     5.60495     2.43865    48.14431
    -3.33017     0.00159     0.17658     5.47525     2.48697    49.20643
    -3.30717     0.00154     0.17623     5.34834     2.54635    50.55141
    -3.28417     0.00151     0.17584     5.22731     2.61747    52.20895
    -3.26117     0.00150     0.17562     5.11485     2.69889    54.18620
    -3.23717     0.00150     0.17566     5.00934     2.78906    56.46027
    -3.21417     0.00150     0.17600     4.91102     2.88549    58.99186
    -3.19117     0.00151     0.17669     4.81463     2.98457    61.70682
    -3.16817     0.00151     0.17768     4.71786     3.08268    64.52355
    -3.14517     0.00151     0.17890     4.61400     3.17661    67.33603
    -3.12217     0.00150     0.18028     4.49905     3.26256    70.04032
    -3.09817     0.00149     0.18171     4.36880     3.33772    72.53722
    -3.07517     0.00146     0.18315     4.22060     3.40004    74.73944
    -3.05217     0.00143     0.18451     4.05266     3.44815    76.58285
    -3.02917     0.00139     0.18580     3.86563     3.48196    78.01535
    -3.00617     0.00135     0.18696     3.66219     3.50137    79.02015
    -2.98217     0.00132     0.18802     3.44683     3.50765    79.59749
    -2.95917     0.00129     0.18895     3.22368     3.50187    79.77446
    -2.93617     0.00127     0.18972     2.99802     3.48554    79.59179
    -2.91317     0.00125     0.19027     2.77513     3.46057    79.10116
    -2.89017     0.00125     0.19056     2.55810     3.42857    78.36739
    -2.86717     0.00126     0.19050     2.35253     3.39170    77.46003
    -2.84317     0.00128     0.19003     2.16022     3.35204    76.43940
    -2.82017     0.00131     0.18906     1.98313     3.31064    75.36976
    -2.79717     0.00134     0.18757     1.82239     3.26975    74.30705
    -2.77417     0.00138     0.18558     1.67843     3.23060    73.28468
    -2.75117     0.00142     0.18307     1.55113     3.19404    72.33830
    -2.72717     0.00146     0.18015     1.43999     3.16048    71.48111
    -2.70417     0.00150     0.17690     1.34438     3.12949    70.71651
    -2.68117     0.00153     0.17345     1.26343     3.10096    70.03856
    -2.65817     0.00156     0.16994     1.19641     3.07372    69.42003
    -2.63517     0.00159     0.16647     1.14213     3.04665    68.84464
    -2.61217     0.00161     0.16318     1.09985     3.01836    68.27994
    -2.58817     0.00162     0.16010     1.06818     2.98775    67.70701
    -2.56517     0.00163     0.15730     1.04620     2.95406    67.09509
    -2.54217     0.00164     0.15472     1.03291     2.91723    66.42865
    -2.51917     0.00164     0.15233     1.02742     2.87706    65.70379
    -2.49617     0.00163     0.15002     1.02881     2.83461    64.90631
    -2.47217     0.00162     0.14774     1.03632     2.79116    64.04020
    -2.44917     0.00161     0.14536     1.04950     2.74855    63.12043
    -2.42617     0.00160     0.14288     1.06801     2.70860    62.15033
    -2.40317     0.00160     0.14028     1.09154     2.67403    61.15040
    -2.38017     0.00160     0.13767     1.12004     2.64731    60.13774
    -2.35717     0.00162     0.13516     1.15378     2.63073    59.14017
    -2.33317     0.00164     0.13293     1.19294     2.62705    58.18514
    -2.31017     0.00168     0.13120     1.23847     2.63860    57.30552
    -2.28717     0.00174     0.13020     1.29118     2.66737    56.53800
    -2.26417     0.00181     0.13009     1.35185     2.71532    55.92180
    -2.24117     0.00189     0.13104     1.42148     2.78360    55.48675
    -2.21717     0.00197     0.13310     1.50083     2.87256    55.25791
    -2.19417     0.00206     0.13629     1.59027     2.98158    55.25141
    -2.17117     0.00215     0.14053     1.68947     3.10880    55.46221
    -2.14817     0.00223     0.14570     1.79671     3.25133    55.88174
    -2.12517     0.00231     0.15166     1.91005     3.40565    56.46765
    -2.10217     0.00236     0.15816     2.02585     3.56559    57.17649
    -2.07817     0.00241     0.16512     2.14028     3.72666    57.94817
    -2.05517     0.00244     0.17236     2.24850     3.88171    58.71562
