     #Energy        Mo_s        Mo_p        Mo_d         O_s         O_p        Nb_s        Nb_p        Nb_d
     3.28269     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.51469     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.74769     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.97969     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.21269     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.44469     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.67769     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.90969     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.14269     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.37469     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
