     #Energy        Mo_s        Mo_p        Mo_d         O_s         O_p
   -30.36770     0.00000     0.00000     0.00000     0.00000     0.00000
   -30.34470     0.00000     0.00000     0.00000     0.00000     0.00000
   -30.32170     0.00000     0.00000     0.00000     0.00000     0.00000
   -30.29870     0.00000     0.00000     0.00000     0.00000     0.00000
   -30.27570     0.00000     0.00000     0.00000     0.00000     0.00000
   -30.25170     0.00000     0.00000     0.00000     0.00000     0.00000
   -30.22870     0.00000     0.00000     0.00000     0.00000     0.00000
   -30.20570     0.00000     0.00000     0.00000     0.00000     0.00000
   -30.18270     0.00000     0.00000     0.00000     0.00000     0.00000
   -30.15970     0.00000     0.00000     0.00000     0.00000     0.00000
   -30.13670     0.00000     0.00000     0.00000     0.00000     0.00000
   -30.11270     0.00000     0.00000     0.00000     0.00000     0.00000
   -30.08970     0.00000     0.00000     0.00000     0.00000     0.00000
   -30.06670     0.00000     0.00000     0.00000     0.00000     0.00000
   -30.04370     0.00000     0.00000     0.00000     0.00000     0.00000
   -30.02070     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.99670     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.97370     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.95070     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.92770     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.90470     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.88070     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.85770     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.83470     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.81170     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.78870     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.76570     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.74170     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.71870     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.69570     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.67270     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.64970     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.62570     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.60270     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.57970     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.55670     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.53370     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.51070     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.48670     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.46370     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.44070     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.41770     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.39470     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.37070     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.34770     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.32470     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.30170     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.27870     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.25470     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.23170     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.20870     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.18570     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.16270     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.13970     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.11570     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.09270     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.06970     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.04670     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.02370     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.99970     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.97670     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.95370     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.93070     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.90770     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.88370     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.86070     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.83770     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.81470     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.79170     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.76870     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.74470     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.72170     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.69870     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.67570     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.65270     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.62870     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.60570     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.58270     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.55970     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.53670     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.51370     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.48970     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.46670     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.44370     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.42070     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.39770     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.37370     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.35070     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.32770     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.30470     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.28170     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.25770     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.23470     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.21170     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.18870     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.16570     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.14270     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.11870     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.09570     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.07270     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.04970     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.02670     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.00270     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.97970     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.95670     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.93370     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.91070     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.88770     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.86370     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.84070     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.81770     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.79470     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.77170     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.74770     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.72470     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.70170     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.67870     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.65570     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.63170     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.60870     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.58570     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.56270     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.53970     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.51670     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.49270     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.46970     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.44670     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.42370     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.40070     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.37670     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.35370     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.33070     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.30770     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.28470     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.26170     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.23770     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.21470     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.19170     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.16870     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.14570     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.12170     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.09870     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.07570     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.05270     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.02970     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.00570     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.98270     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.95970     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.93670     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.91370     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.89070     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.86670     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.84370     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.82070     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.79770     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.77470     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.75070     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.72770     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.70470     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.68170     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.65870     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.63470     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.61170     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.58870     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.56570     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.54270     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.51970     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.49570     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.47270     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.44970     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.42670     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.40370     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.37970     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.35670     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.33370     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.31070     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.28770     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.26470     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.24070     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.21770     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.19470     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.17170     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.14870     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.12470     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.10170     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.07870     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.05570     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.03270     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.00870     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.98570     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.96270     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.93970     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.91670     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.89370     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.86970     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.84670     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.82370     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.80070     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.77770     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.75370     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.73070     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.70770     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.68470     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.66170     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.63870     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.61470     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.59170     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.56870     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.54570     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.52270     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.49870     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.47570     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.45270     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.42970     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.40670     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.38270     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.35970     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.33670     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.31370     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.29070     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.26770     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.24370     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.22070     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.19770     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.17470     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.15170     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.12770     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.10470     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.08170     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.05870     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.03570     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.01270     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.98870     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.96570     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.94270     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.91970     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.89670     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.87270     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.84970     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.82670     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.80370     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.78070     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.75670     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.73370     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.71070     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.68770     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.66470     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.64170     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.61770     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.59470     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.57170     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.54870     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.52570     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.50170     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.47870     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.45570     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.43270     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.40970     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.38670     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.36270     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.33970     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.31670     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.29370     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.27070     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.24670     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.22370     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.20070     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.17770     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.15470     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.13070     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.10770     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.08470     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.06170     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.03870     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.01570     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.99170     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.96870     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.94570     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.92270     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.89970     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.87570     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.85270     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.82970     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.80670     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.78370     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.75970     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.73670     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.71370     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.69070     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.66770     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.64470     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.62070     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.59770     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.57470     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.55170     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.52870     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.50470     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.48170     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.45870     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.43570     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.41270     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.38970     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.36570     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.34270     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.31970     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.29670     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.27370     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.24970     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.22670     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.20370     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.18070     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.15770     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.13370     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.11070     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.08770     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.06470     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.04170     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.01870     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.99470     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.97170     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.94870     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.92570     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.90270     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.87870     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.85570     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.83270     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.80970     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.78670     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.76370     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.73970     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.71670     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.69370     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.67070     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.64770     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.62370     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.60070     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.57770     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.55470     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.53170     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.50770     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.48470     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.46170     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.43870     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.41570     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.39270     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.36870     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.34570     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.32270     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.29970     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.27670     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.25270     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.22970     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.20670     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.18370     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.16070     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.13770     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.11370     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.09070     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.06770     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.04470     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.02170     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.99770     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.97470     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.95170     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.92870     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.90570     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.88170     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.85870     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.83570     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.81270     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.78970     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.76670     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.74270     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.71970     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.69670     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.67370     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.65070     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.62670     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.60370     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.58070     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.55770     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.53470     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.51070     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.48770     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.46470     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.44170     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.41870     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.39570     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.37170     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.34870     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.32570     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.30270     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.27970     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.25570     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.23270     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.20970     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.18670     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.16370     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.14070     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.11670     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.09370     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.07070     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.04770     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.02470     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.00070     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.97770     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.95470     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.93170     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.90870     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.88470     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.86170     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.83870     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.81570     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.79270     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.76970     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.74570     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.72270     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.69970     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.67670     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.65370     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.62970     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.60670     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.58370     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.56070     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.53770     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.51470     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.49070     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.46770     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.44470     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.42170     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.39870     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.37470     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.35170     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.32870     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.30570     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.28270     0.00000     0.00000     0.00000     0.00000     0.00000
